,CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
40536,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Bittergaon B.O,431522,BO,Delivery,LATUR,MAHARASHTRA,18.58962,76.59646
40537,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Borgaon Dargi B.O,413527,BO,Delivery,LATUR,MAHARASHTRA,18.10683,75.77747
40538,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Gharsoli B.O,413527,BO,Delivery,LATUR,MAHARASHTRA,18.10683,75.77747
40539,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Motegaon B.O,413527,BO,Delivery,LATUR,MAHARASHTRA,18.10683,75.77747
40540,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Wangdhari B.O,413527,BO,Delivery,LATUR,MAHARASHTRA,18.10683,75.77747
40541,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Halki B.O,413544,BO,Delivery,LATUR,MAHARASHTRA,18.8259034,74.3792587
40542,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Lakadjawalga B.O,413544,BO,Delivery,LATUR,MAHARASHTRA,18.8259034,74.3792587
40543,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Thergaon B.O,413524,BO,Delivery,LATUR,MAHARASHTRA,18.4189,76.8419
40544,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Ujlamb B.O,413524,BO,Delivery,LATUR,MAHARASHTRA,18.4189,76.8419
40545,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Dhanora B.O,413521,BO,Delivery,LATUR,MAHARASHTRA,18.1286527,76.7503278
40546,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Madansuri B.O,413521,BO,Delivery,LATUR,MAHARASHTRA,18.1286527,76.7503278
40547,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Nanand B.O,413521,BO,Delivery,LATUR,MAHARASHTRA,18.1286527,76.7503278
40548,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Talikhed B.O,413521,BO,Delivery,LATUR,MAHARASHTRA,18.1286527,76.7503278
40549,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Kelgaon B.O,413530,BO,Delivery,LATUR,MAHARASHTRA,18.115835,76.752845
40550,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Bhokrama B.O,413527,BO,Delivery,LATUR,MAHARASHTRA,18.10683,75.77747
40551,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Mahapur B.O,413527,BO,Delivery,LATUR,MAHARASHTRA,18.10683,75.77747
40552,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Hismabad B.O,413544,BO,Delivery,LATUR,MAHARASHTRA,18.8259034,74.3792587
40553,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Kallambgaon B.O,413544,BO,Delivery,LATUR,MAHARASHTRA,18.8259034,74.3792587
40554,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Hadolti B.O,413514,BO,Delivery,LATUR,MAHARASHTRA,18.8259024,74.3792597
40555,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Wanjarwada B.O,413514,BO,Delivery,LATUR,MAHARASHTRA,18.8259024,74.3792597
40556,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Bori B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
40557,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Gangapur B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
40558,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Kasarkheda B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
40559,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Kawa B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
40560,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Peth B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
40561,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Banshelki B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
40562,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Her B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
40563,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Kallur B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
40568,Maharashtra Circle,Nagpur Region,Chandrapur Division,Alwahi B.O,441221,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.4529929,79.6951103
40569,Maharashtra Circle,Nagpur Region,Chandrapur Division,Nanded B.O,441221,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.4251277,79.5982673
40570,Maharashtra Circle,Nagpur Region,Chandrapur Division,Kurundi B.O,441217,BO,Delivery,GADCHIROLI,MAHARASHTRA,19.240768,83.977072
40571,Maharashtra Circle,Nagpur Region,Chandrapur Division,Sawalkheda B.O,441217,BO,Delivery,GADCHIROLI,MAHARASHTRA,21.684266,79.076593
40572,Maharashtra Circle,Nagpur Region,Chandrapur Division,Sukala B.O,441217,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.411015,79.070042
40573,Maharashtra Circle,Nagpur Region,Chandrapur Division,Palasgaon B.O,441217,BO,Delivery,GADCHIROLI,MAHARASHTRA,,
40574,Maharashtra Circle,Nagpur Region,Chandrapur Division,Kadholi B.O,442916,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.1320455,79.0856885
40575,Maharashtra Circle,Nagpur Region,Chandrapur Division,Matha B.O,442916,BO,Delivery,CHANDRAPUR,MAHARASHTRA,19.7748656,79.0334288
40576,Maharashtra Circle,Nagpur Region,Chandrapur Division,Naranda B.O,442916,BO,Delivery,CHANDRAPUR,MAHARASHTRA,19.7815277,79.0581498
40577,Maharashtra Circle,Nagpur Region,Chandrapur Division,Rupapet B.O,442916,BO,Delivery,CHANDRAPUR,MAHARASHTRA,19.7167221,78.9005333
40578,Maharashtra Circle,Nagpur Region,Chandrapur Division,Chikani B.O,442907,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.350161,78.9277634
40579,Maharashtra Circle,Nagpur Region,Chandrapur Division,Kosarsar B.O,442907,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.4458453,79.0171801
40580,Maharashtra Circle,Nagpur Region,Chandrapur Division,Tembhurda B.O,442907,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.3461041,79.0200062
40581,Maharashtra Circle,Nagpur Region,Chandrapur Division,Dabgaon Maktha B.O,442918,BO,Delivery,CHANDRAPUR,MAHARASHTRA,19.944009,79.596863
40582,Maharashtra Circle,Nagpur Region,Chandrapur Division,Mokhala B.O,441225,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.1156069,79.9164717
40583,Maharashtra Circle,Nagpur Region,Chandrapur Division,Nilsani Pedgaon B.O,441225,BO,Delivery,CHANDRAPUR,MAHARASHTRA,18.5109102,74.7057503
40584,Maharashtra Circle,Nagpur Region,Chandrapur Division,Samda Buzruk B.O,441225,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.0782419,79.426786
40585,Maharashtra Circle,Nagpur Region,Chandrapur Division,Vyhad Khurd B.O,441225,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.0830629,79.9136731
40586,Maharashtra Circle,Nagpur Region,Chandrapur Division,Bhendala B.O,442906,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.3515971,79.1541478
40587,Maharashtra Circle,Nagpur Region,Chandrapur Division,Chandankheda B.O,442906,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.263721,79.2183275
40588,Maharashtra Circle,Nagpur Region,Chandrapur Division,Chora B.O,442906,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.3094001,79.2676668
40589,Maharashtra Circle,Nagpur Region,Chandrapur Division,Sakhara Rajapur B.O,442906,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.4193547,79.1329801
40590,Maharashtra Circle,Nagpur Region,Chandrapur Division,Segaon KD B.O,442906,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.2959446,79.1809534
40591,Maharashtra Circle,Nagpur Region,Chandrapur Division,Kuchana B.O,442503,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.1561407,79.0129409
40592,Maharashtra Circle,Nagpur Region,Chandrapur Division,Gramsevak Trg B.O,441222,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.284364,79.6217364
40593,Maharashtra Circle,Nagpur Region,Chandrapur Division,Kalamgaon Ganna B.O,441222,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.635857,80.0506981
40594,Maharashtra Circle,Nagpur Region,Chandrapur Division,Ladbori B.O,441222,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.3120191,79.6306096
40595,Maharashtra Circle,Nagpur Region,Chandrapur Division,Bamni B.O,442504,BO,Delivery,GADCHIROLI,MAHARASHTRA,19.838292,79.376122
40596,Maharashtra Circle,Nagpur Region,Chandrapur Division,Jinganur B.O,442504,BO,Delivery,GADCHIROLI,MAHARASHTRA,18.894199,80.193253
40597,Maharashtra Circle,Nagpur Region,Chandrapur Division,Narayanpur B.O,442504,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.95179,80.859168
40598,Maharashtra Circle,Nagpur Region,Chandrapur Division,Randhampetha B.O,442504,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.637663,80.184717
40599,Maharashtra Circle,Nagpur Region,Chandrapur Division,Tummnor B.O,442504,BO,Delivery,GADCHIROLI,MAHARASHTRA,19.838292,79.376122
40600,Maharashtra Circle,Nagpur Region,Chandrapur Division,Kochampalli B.O,442504,BO,Delivery,GADCHIROLI,MAHARASHTRA,19.838292,79.376122
40658,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Upla (M) B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
40659,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Kamegaon B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
40660,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Wadgaon (S) B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
40661,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Ghatangri B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
40662,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Rajuri B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
40663,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Sanja B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
40664,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Chivari B.O,413603,BO,Delivery,OSMANABAD,MAHARASHTRA,18.010041,76.0710641
40665,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Itkal B.O,413603,BO,Delivery,OSMANABAD,MAHARASHTRA,18.010041,76.0710641
40666,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Keshegaon B.O,413603,BO,Delivery,OSMANABAD,MAHARASHTRA,18.010041,76.0710641
40667,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Bamniwadi B.O,413506,BO,Delivery,OSMANABAD,MAHARASHTRA,18.1860719,76.0419349
40668,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Patoda B.O,413506,BO,Delivery,OSMANABAD,MAHARASHTRA,18.1860719,76.0419349
40669,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Ashta B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
40670,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Jamb B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.1860719,75.6758187
40671,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Mankeshwar B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
40672,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Sawargaon B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
40813,Maharashtra Circle,Nagpur Region,Chandrapur Division,Kopela B.O,442504,BO,Delivery,GADCHIROLI,MAHARASHTRA,18.130364,82.24339
40814,Maharashtra Circle,Nagpur Region,Chandrapur Division,Teklamotala B.O,442504,BO,Delivery,GADCHIROLI,MAHARASHTRA,18.725971,80.142163
40815,Maharashtra Circle,Nagpur Region,Chandrapur Division,Balapur B.O,441221,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.6882062,76.7913558
40816,Maharashtra Circle,Nagpur Region,Chandrapur Division,Mangrul B.O,441221,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.5029626,79.6445965
40817,Maharashtra Circle,Nagpur Region,Chandrapur Division,Palasgaon Khurd B.O,441221,BO,Delivery,CHANDRAPUR,MAHARASHTRA,20.4691006,79.6937075
40818,Maharashtra Circle,Nagpur Region,Chandrapur Division,Sonurli BK B.O,441221,BO,Delivery,CHANDRAPUR,MAHARASHTRA,19.8488359,79.1379196
40946,Maharashtra Circle,Nagpur Region,Akola Division,Mohala B.O,444101,BO,Delivery,AKOLA,MAHARASHTRA,21.15,77.07
40947,Maharashtra Circle,Nagpur Region,Akola Division,Panaj B.O,444101,BO,Delivery,AKOLA,MAHARASHTRA,21.14,77.14
40948,Maharashtra Circle,Nagpur Region,Akola Division,Popatkheda B.O,444101,BO,Delivery,AKOLA,MAHARASHTRA,21.21,77.08
40949,Maharashtra Circle,Nagpur Region,Akola Division,Punda B.O,444101,BO,Delivery,AKOLA,MAHARASHTRA,21.02,77.15
40950,Maharashtra Circle,Nagpur Region,Akola Division,Ruikhed B.O,444101,BO,Delivery,AKOLA,MAHARASHTRA,21.18,77.15
40951,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Narsala B.O,441204,BO,Delivery,NAGPUR,MAHARASHTRA,21.104086,79.131184
40952,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Borkhedi B.O,441108,BO,Delivery,NAGPUR,MAHARASHTRA,20.859476,78.969831
40953,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Khairi Akashwani B.O,441401,BO,Delivery,NAGPUR,MAHARASHTRA,21.216577,79.153795
40954,Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Ashta B.O,441108,BO,Delivery,NAGPUR,MAHARASHTRA,20.769174,78.959935
41166,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Songiri B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
41167,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Ware Wadgaon B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
41168,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Balsur B.O,413604,BO,Delivery,OSMANABAD,MAHARASHTRA,17.863953,76.478571
41169,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Koral B.O,413604,BO,Delivery,OSMANABAD,MAHARASHTRA,17.863953,76.478571
41170,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Salegaon B.O,413604,BO,Delivery,OSMANABAD,MAHARASHTRA,17.863953,76.478571
41171,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Tavshigad B.O,413604,BO,Delivery,OSMANABAD,MAHARASHTRA,17.863953,76.478571
41172,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Sarola Bk B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
41173,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Ansurda B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
41174,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Darphal B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
41175,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Medsinga B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
41176,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Alani B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
41177,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Ruibhar B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
41178,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Samudrawani B.O,413582,BO,Delivery,OSMANABAD,MAHARASHTRA,18.191025,76.0332512
41179,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Katgaon B.O,413603,BO,Delivery,OSMANABAD,MAHARASHTRA,18.010041,76.0710641
41180,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Khudawadi B.O,413603,BO,Delivery,OSMANABAD,MAHARASHTRA,18.010041,76.0710641
41181,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Yeoti B.O,413603,BO,Delivery,OSMANABAD,MAHARASHTRA,18.010041,76.0710641
41182,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Bamni B.O,413506,BO,Delivery,OSMANABAD,MAHARASHTRA,18.1860719,76.0419349
41183,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Keshegaon B.O,413506,BO,Delivery,OSMANABAD,MAHARASHTRA,18.1860719,76.0419349
41184,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Takviki B.O,413506,BO,Delivery,OSMANABAD,MAHARASHTRA,18.1860719,76.0419349
41185,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Antarwali B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
41186,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Jawala (Nizamudin) B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
41187,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Pathrud B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
41188,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Sirsav B.O,413504,BO,Delivery,OSMANABAD,MAHARASHTRA,18.4495119,75.6758187
41189,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Ashta (Kasar) B.O,413604,BO,Delivery,OSMANABAD,MAHARASHTRA,17.863953,76.478571
41190,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Makani B.O,413604,BO,Delivery,OSMANABAD,MAHARASHTRA,17.863953,76.478571
41193,Maharashtra Circle,Pune Region,Satara Division,Kumathe B.O,415501,BO,Delivery,SATARA,MAHARASHTRA,17.6924,74.1765
41194,Maharashtra Circle,Pune Region,Satara Division,Lhasurne B.O,415501,BO,Delivery,SATARA,MAHARASHTRA,17.698337,74.1650901
41195,Maharashtra Circle,Pune Region,Satara Division,Rui B.O,415501,BO,Delivery,SATARA,MAHARASHTRA,17.698331,74.1650961
41196,Maharashtra Circle,Pune Region,Satara Division,Vardhangad B.O,415501,BO,Delivery,SATARA,MAHARASHTRA,17.698338,74.1650891
41197,Maharashtra Circle,Pune Region,Satara Division,Humgaon B.O,415514,BO,Delivery,SATARA,MAHARASHTRA,17.8797229,74.5902565
41198,Maharashtra Circle,Pune Region,Satara Division,Kharshi B.O,415514,BO,Delivery,SATARA,MAHARASHTRA,17.8797229,74.5902565
41199,Maharashtra Circle,Pune Region,Satara Division,Valuth B.O,415514,BO,Delivery,SATARA,MAHARASHTRA,17.8797219,74.5902575
41270,Maharashtra Circle,Pune Region,Satara Division,Bhosare B.O,415527,BO,Delivery,SATARA,MAHARASHTRA,17.6047232,74.3396781
41271,Maharashtra Circle,Pune Region,Satara Division,Dhoroshi B.O,415014,BO,Delivery,SATARA,MAHARASHTRA,17.3770349,73.90125
41272,Maharashtra Circle,Pune Region,Satara Division,Jalav B.O,415014,BO,Delivery,SATARA,MAHARASHTRA,17.3770319,73.901253
41273,Maharashtra Circle,Pune Region,Satara Division,Rahude B.O,415014,BO,Delivery,SATARA,MAHARASHTRA,17.3770329,73.901252
41274,Maharashtra Circle,Pune Region,Satara Division,Tondoshi B.O,415014,BO,Delivery,SATARA,MAHARASHTRA,17.48785,73.87102
41275,Maharashtra Circle,Pune Region,Satara Division,Indoli B.O,415109,BO,Delivery,SATARA,MAHARASHTRA,17.286506,74.181422
41276,Maharashtra Circle,Pune Region,Satara Division,Korti B.O,415109,BO,Delivery,SATARA,MAHARASHTRA,17.417624,74.097676
41277,Maharashtra Circle,Pune Region,Satara Division,Gursale B.O,415506,BO,Delivery,SATARA,MAHARASHTRA,17.56965,74.425
41278,Maharashtra Circle,Pune Region,Satara Division,Padegaon B.O,415506,BO,Delivery,SATARA,MAHARASHTRA,17.6544383,74.3675366
41279,Maharashtra Circle,Pune Region,Satara Division,Kapil Goleshwar B.O,415124,BO,Delivery,SATARA,MAHARASHTRA,17.2441114,74.2005533
41280,Maharashtra Circle,Pune Region,Satara Division,Khodshi B.O,415124,BO,Delivery,SATARA,MAHARASHTRA,17.286508,74.18142
41281,Maharashtra Circle,Pune Region,Satara Division,Kapshi B.O,415537,BO,Delivery,SATARA,MAHARASHTRA,17.9844567,74.4360364
41282,Maharashtra Circle,Pune Region,Satara Division,Mahigaon B.O,415020,BO,Delivery,SATARA,MAHARASHTRA,17.78995,73.98765
41283,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Kumtha KH B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
41284,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Nalgir B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
41285,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Sawargaon B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
41286,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Somnathpur B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
41287,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Handargulli B.O,413518,BO,Delivery,LATUR,MAHARASHTRA,18.393384,77.11265
41288,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Nawani B.O,413518,BO,Delivery,LATUR,MAHARASHTRA,18.393384,77.11265
41289,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Janwal B.O,413529,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,76.2627
41290,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Yerola B.O,413544,BO,Delivery,LATUR,MAHARASHTRA,18.8259034,74.3792587
41291,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Chera B.O,413514,BO,Delivery,LATUR,MAHARASHTRA,18.8259024,74.3792597
41292,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Dhamangaon B.O,413514,BO,Delivery,LATUR,MAHARASHTRA,18.8259024,74.3792597
41293,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Walsangi B.O,413514,BO,Delivery,LATUR,MAHARASHTRA,18.8259024,74.3792597
41404,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Chincholi Pan B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
41405,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Gaur B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
41406,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Katgaon B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
41407,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Khadgaon B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
41408,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Pakharsangvi B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
41409,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Takali B.O,413531,BO,Delivery,LATUR,MAHARASHTRA,18.37795,76.50265
41410,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Daithana B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
41411,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Dongarshelki B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
41412,Maharashtra Circle,Aurangabad Region,Osmanabad Division,Karadkhed B.O,413517,BO,Delivery,LATUR,MAHARASHTRA,18.3710497,77.134958
41901,Maharashtra Circle,Nagpur Region,Chandrapur Division,Ushral Mendha B.O,441221,BO,Delivery,CHANDRAPUR,MAHARASHTRA,19.141627,79.596221
41902,Maharashtra Circle,Nagpur Region,Chandrapur Division,Angara B.O,441217,BO,Delivery,GADCHIROLI,MAHARASHTRA,19.760995,80.560249
41903,Maharashtra Circle,Nagpur Region,Chandrapur Division,Delanwadi B.O,441217,BO,Delivery,GADCHIROLI,MAHARASHTRA,20.356008,79.623541
41904,Maharashtra Circle,Nagpur Region,Chandrapur Division,Sirshi B.O,441217,BO,Delivery,GADCHIROLI,MAHARASHTRA,19.617094,79.844865
41905,Maharashtra Circle,Nagpur Region,Chandrapur Division,Muska B.O,441217,BO,Delivery,GADCHIROLI,MAHARASHTRA,18.808148,79.962635
